datetime,demand_mw,coal_mw,gas_mw,nuclear_mw,hydro_mw,solar_mw,wind_mw,petroleum_mw,other_mw
2017-06-15 23:00:00+00:00,621362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 00:00:00+00:00,609812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 01:00:00+00:00,592423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 02:00:00+00:00,575270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 03:00:00+00:00,548184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 04:00:00+00:00,511803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 05:00:00+00:00,475576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 06:00:00+00:00,444966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 07:00:00+00:00,420929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 08:00:00+00:00,405151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 09:00:00+00:00,397832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 10:00:00+00:00,400241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 11:00:00+00:00,413710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 12:00:00+00:00,431817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 13:00:00+00:00,453883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 14:00:00+00:00,479632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 15:00:00+00:00,507780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 16:00:00+00:00,533777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 17:00:00+00:00,557070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 18:00:00+00:00,579586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 19:00:00+00:00,598961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 20:00:00+00:00,612460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 21:00:00+00:00,622025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 22:00:00+00:00,625324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16 23:00:00+00:00,611943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 00:00:00+00:00,605510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 01:00:00+00:00,588181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 02:00:00+00:00,570101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 03:00:00+00:00,544953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 04:00:00+00:00,512258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 05:00:00+00:00,479190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 06:00:00+00:00,448959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 07:00:00+00:00,423839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 08:00:00+00:00,406156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 09:00:00+00:00,395579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 10:00:00+00:00,391177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 11:00:00+00:00,391000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 12:00:00+00:00,399178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 13:00:00+00:00,418601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 14:00:00+00:00,446142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 15:00:00+00:00,476990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 16:00:00+00:00,505327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 17:00:00+00:00,530112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 18:00:00+00:00,550640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 19:00:00+00:00,567115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 20:00:00+00:00,580974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 21:00:00+00:00,590968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 22:00:00+00:00,596012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17 23:00:00+00:00,592426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 00:00:00+00:00,582099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 01:00:00+00:00,568389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 02:00:00+00:00,557038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 03:00:00+00:00,534501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 04:00:00+00:00,504029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 05:00:00+00:00,473142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 06:00:00+00:00,446407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 07:00:00+00:00,423890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 08:00:00+00:00,407663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 09:00:00+00:00,396621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 10:00:00+00:00,391079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 11:00:00+00:00,388714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 12:00:00+00:00,393866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 13:00:00+00:00,413031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 14:00:00+00:00,440506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 15:00:00+00:00,471455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 16:00:00+00:00,500838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 17:00:00+00:00,525384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 18:00:00+00:00,544601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 19:00:00+00:00,559540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 20:00:00+00:00,570434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 21:00:00+00:00,578647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 22:00:00+00:00,582784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18 23:00:00+00:00,581310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 00:00:00+00:00,573248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 01:00:00+00:00,563957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 02:00:00+00:00,555813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 03:00:00+00:00,536152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 04:00:00+00:00,506254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 05:00:00+00:00,475324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 06:00:00+00:00,448305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 07:00:00+00:00,426430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 08:00:00+00:00,411734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 09:00:00+00:00,405272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 10:00:00+00:00,409202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 11:00:00+00:00,424790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 12:00:00+00:00,447357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 13:00:00+00:00,471173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 14:00:00+00:00,498024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 15:00:00+00:00,526201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 16:00:00+00:00,552743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 17:00:00+00:00,574726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 18:00:00+00:00,594287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 19:00:00+00:00,609453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 20:00:00+00:00,618703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 21:00:00+00:00,622825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 22:00:00+00:00,622053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19 23:00:00+00:00,616524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 00:00:00+00:00,606310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 01:00:00+00:00,592675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 02:00:00+00:00,576319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 03:00:00+00:00,550303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 04:00:00+00:00,516306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 05:00:00+00:00,481366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 06:00:00+00:00,450471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 07:00:00+00:00,426675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 08:00:00+00:00,410629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 09:00:00+00:00,403356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 10:00:00+00:00,406911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 11:00:00+00:00,420264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 12:00:00+00:00,439466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 13:00:00+00:00,461223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 14:00:00+00:00,485278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 15:00:00+00:00,511956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 16:00:00+00:00,536975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 17:00:00+00:00,559999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 18:00:00+00:00,580937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 19:00:00+00:00,598171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 20:00:00+00:00,610870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 21:00:00+00:00,619882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 22:00:00+00:00,624138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 23:00:00+00:00,620230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 00:00:00+00:00,609618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 01:00:00+00:00,595419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 02:00:00+00:00,579942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 03:00:00+00:00,553581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 04:00:00+00:00,518401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 05:00:00+00:00,483187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 06:00:00+00:00,453126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 07:00:00+00:00,428681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 08:00:00+00:00,412252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 09:00:00+00:00,403756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 10:00:00+00:00,406752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 11:00:00+00:00,418666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 12:00:00+00:00,435781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 13:00:00+00:00,458945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 14:00:00+00:00,484287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 15:00:00+00:00,511895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 16:00:00+00:00,538642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 17:00:00+00:00,562333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 18:00:00+00:00,584104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 19:00:00+00:00,603407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 20:00:00+00:00,618115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 21:00:00+00:00,627582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 22:00:00+00:00,630403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21 23:00:00+00:00,625630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 00:00:00+00:00,613592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 01:00:00+00:00,599698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 02:00:00+00:00,587299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 03:00:00+00:00,560162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 04:00:00+00:00,525976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 05:00:00+00:00,491927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 06:00:00+00:00,461604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 07:00:00+00:00,437230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 08:00:00+00:00,420728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 09:00:00+00:00,413103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 10:00:00+00:00,416350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 11:00:00+00:00,429714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 12:00:00+00:00,450168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 13:00:00+00:00,473901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 14:00:00+00:00,499616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 15:00:00+00:00,526861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 16:00:00+00:00,552578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 17:00:00+00:00,574717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 18:00:00+00:00,593986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 19:00:00+00:00,609839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 20:00:00+00:00,623901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 21:00:00+00:00,634188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 22:00:00+00:00,639069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22 23:00:00+00:00,634977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 00:00:00+00:00,623410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 01:00:00+00:00,614469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 02:00:00+00:00,599915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 03:00:00+00:00,573021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 04:00:00+00:00,540195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 05:00:00+00:00,506028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 06:00:00+00:00,477055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 07:00:00+00:00,452873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 08:00:00+00:00,436874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 09:00:00+00:00,429055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 10:00:00+00:00,432091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 11:00:00+00:00,444810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 12:00:00+00:00,462200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 13:00:00+00:00,483397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 14:00:00+00:00,508737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 15:00:00+00:00,536210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 16:00:00+00:00,561713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 17:00:00+00:00,583884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 18:00:00+00:00,602581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 19:00:00+00:00,616050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 20:00:00+00:00,626538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 21:00:00+00:00,631986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 22:00:00+00:00,632268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23 23:00:00+00:00,625937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 00:00:00+00:00,612193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 01:00:00+00:00,594524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 02:00:00+00:00,579275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 03:00:00+00:00,555220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 04:00:00+00:00,523498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 05:00:00+00:00,489904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 06:00:00+00:00,460568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 07:00:00+00:00,437005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 08:00:00+00:00,420110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 09:00:00+00:00,408312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 10:00:00+00:00,403029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 11:00:00+00:00,401400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 12:00:00+00:00,408203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 13:00:00+00:00,427296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 14:00:00+00:00,450341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 15:00:00+00:00,475481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 16:00:00+00:00,498205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 17:00:00+00:00,515631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 18:00:00+00:00,529937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 19:00:00+00:00,541614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 20:00:00+00:00,551941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 21:00:00+00:00,560153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 22:00:00+00:00,564805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24 23:00:00+00:00,562840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 00:00:00+00:00,553064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 01:00:00+00:00,538476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 02:00:00+00:00,524661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 03:00:00+00:00,504948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 04:00:00+00:00,476108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 05:00:00+00:00,446682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 06:00:00+00:00,421395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 07:00:00+00:00,401243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 08:00:00+00:00,385941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 09:00:00+00:00,374822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 10:00:00+00:00,368650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 11:00:00+00:00,367068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 12:00:00+00:00,372312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 13:00:00+00:00,388438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 14:00:00+00:00,411138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 15:00:00+00:00,435599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 16:00:00+00:00,459737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 17:00:00+00:00,481386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 18:00:00+00:00,500035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 19:00:00+00:00,515057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 20:00:00+00:00,527384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 21:00:00+00:00,538680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 22:00:00+00:00,547281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25 23:00:00+00:00,548618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 00:00:00+00:00,541578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 01:00:00+00:00,529112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 02:00:00+00:00,518719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 03:00:00+00:00,498745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 04:00:00+00:00,467908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 05:00:00+00:00,437586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 06:00:00+00:00,410967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 07:00:00+00:00,391266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 08:00:00+00:00,378415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 09:00:00+00:00,372842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 10:00:00+00:00,375721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 11:00:00+00:00,388556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 12:00:00+00:00,409666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 13:00:00+00:00,431615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 14:00:00+00:00,454959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 15:00:00+00:00,478276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 16:00:00+00:00,502892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 17:00:00+00:00,523096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 18:00:00+00:00,542066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 19:00:00+00:00,558101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 20:00:00+00:00,570001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 21:00:00+00:00,578735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 22:00:00+00:00,582715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26 23:00:00+00:00,579294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-27 00:00:00+00:00,567997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-27 01:00:00+00:00,552603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-27 02:00:00+00:00,539178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
